"adm4_pcode","adm4_en","adm3_en","adm2_en","adm1_en","year","date","uuid.x","freq.x","atm_count","atm_nearest","bank_count","bank_nearest","college_count","college_nearest","community_centre_count","community_centre_nearest","convenience_count","convenience_nearest","fire_station_count","fire_station_nearest","kindergarten_count","kindergarten_nearest","lighthouse_count","lighthouse_nearest","market_place_count","market_place_nearest","park_count","park_nearest","police_count","police_nearest","school_count","school_nearest","shelter_count","shelter_nearest","supermarket_count","supermarket_nearest","telephone_count","telephone_nearest","town_hall_count","town_hall_nearest","university_count","university_nearest","uuid.y","freq.y","clinic_count","clinic_nearest","dentist_count","dentist_nearest","doctors_count","doctors_nearest","hospital_count","hospital_nearest","optician_count","optician_nearest","pharmacy_count","pharmacy_nearest","uuid.x.1","freq.x.1","drinking_water_count","drinking_water_nearest","water_mill_count","water_mill_nearest","water_tower_count","water_tower_nearest","water_works_count","water_works_nearest","water_well_count","water_well_nearest","sanitary_dump_station_count","sanitary_dump_station_nearest","toilet_count","toilet_nearest","recycling_count","waste_basket_count","waste_basket_nearest","wastewater_plant_count","wastewater_plant_nearest","waste_transfer_station_count","waste_transfer_station_nearest","uuid.y.1","freq.y.1","poi_count","uuid","freq","osm_wetland_nearest","osm_reservoir_nearest","osm_water_nearest","osm_riverbank_nearest","osm_dock_nearest","osm_river_nearest","osm_stream_nearest","osm_canal_nearest","osm_drain_nearest","tave_avg","tmin_avg","tmax_avg","heat_index_avg","no2_avg","co_avg","so2_avg","o3_avg","pm10_avg","pm25_avg","brgy_healthcenter_pop_reached_pct_5min","brgy_healthcenter_pop_reached_pct_15min","brgy_healthcenter_pop_reached_pct_30min","hospital_pop_reached_pct_5min","hospital_pop_reached_pct_15min","hospital_pop_reached_pct_30min","rhu_pop_reached_pct_5min","rhu_pop_reached_pct_15min","rhu_pop_reached_pct_30min"
"PH063022065","Habog-habog Salvacion","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DED","Y",0,1347.74271198137,0,179.661996836433,0,680.651142537981,0,575.737300311587,0,135.176122249618,0,2713.63223973626,0,1365.68502960542,0,10000,0,10000,0,3637.1302219086,0,2604.8350666197,0,326.21701906706,0,1034.05437009115,0,212.245470577924,0,5589.26101225805,0,992.094005151017,0,853.771479419104,"OSMPH001DED","Y",0,10000,0,2662.80118252922,0,629.105499187798,0,638.063272227369,0,2219.6185494661,0,203.035479273222,"OSMPS001BC9","Y",0,3647.50278467089,0,10000,0,906.574111539763,0,10000,0,486.960297951732,0,10000,0,239.46300906695,0,0,10000,0,10000,0,10000,"OSMPT001DED","Y",2,"OSMWB001A7E","Y",591.26619819553,10000,107.065605589326,0,6002.6489500117,692.169490733316,3643.59997067041,1711.48597705428,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.43637362637363,0.0683101648351648,0.502445054945055,32.8725274725275,17.8348901098901,12.1852472527473,100,100,100,100,100,100,100,100,100
"PH063022067","Hibao-an Sur","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E70","Y",0,98.1370961705839,0,1471.97308473999,0,1760.80424296209,0,1357.96570580025,5,0,0,1228.66428950288,0,4152.26667509397,0,10000,0,10000,0,2919.63582585399,0,985.272965675112,14,0,0,887.457043843424,0,1288.8574859843,0,4423.79285763032,0,1060.48346090296,0,3883.07756626808,"OSMPH001E70","Y",0,10000,0,1613.52688819112,0,1704.10298987644,0,1168.46729407187,0,5337.76571127845,0,682.533632835536,"OSMPS001D09","Y",0,2490.30425355575,0,10000,0,3613.84284156298,0,10000,0,1995.52048064262,0,10000,0,1242.49876406905,0,0,10000,0,10000,0,10000,"OSMPT001E70","Y",21,"OSMWB001B01","Y",3051.2572005936,9604.37266394554,144.253532220732,1651.96646112816,9623.12488689802,0,80.4773143929081,3038.5674250688,7756.01084384551,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4375,0.0683395604395604,0.503846153846154,32.8745054945055,17.8420879120879,12.1895604395604,98.41,100,100,0,100,100,0,100,100
"PH063022068","Hinactacan","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D54","Y",0,2467.35985414633,0,1796.76391669534,0,1799.43379773213,0,2542.26280289677,0,459.382750084938,0,728.803493795344,0,2645.65806813842,0,10000,0,10000,0,156.106982317619,0,1831.22388403744,0,177.853614772284,0,814.338160065055,0,1925.1748117226,0,1027.79446824522,0,2319.52234133615,0,2353.34853587681,"OSMPH001D54","Y",0,10000,0,4528.80178525533,0,3405.49500391296,0,2045.97875901178,0,3979.48440199594,0,1937.59919214238,"OSMPS001BEE","Y",0,2975.57581938534,0,10000,0,4767.91363360737,0,10000,0,3378.69074602899,0,10000,0,2304.01581596408,0,0,10000,0,10000,0,10000,"OSMPT001D54","Y",0,"OSMWB0019E5","Y",57.2744186141445,10000,0,0,6038.95425784474,0,359.897871780378,2993.6633384519,3971.01941474151,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4407967032967,0.068368956043956,0.505521978021978,32.8799175824176,17.8729120879121,12.2107417582418,61.65,84.93,100,0,76.53,100,0,72.6,96.86
"PH063022069","Hipodromo","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001BA2","Y",0,19.579561064616,0,21.621521722958,0,328.521002289791,0,369.918541915959,2,0,0,1703.33141987284,0,270.662424338504,0,10000,0,10000,0,3115.94539645884,0,1433.60558308876,0,224.932440700368,0,376.038452703107,0,320.3606544919,0,4556.51427914317,0,3.41824817135952,0,648.529096077227,"OSMPH001BA2","Y",0,10000,0,3224.16739996008,0,280.491535023519,0,1921.86974676517,0,467.757387471846,0,16.6140663257478,"OSMPS001DAC","Y",0,3341.33071741705,0,10000,0,1287.71741596572,0,10000,0,1861.80797650623,0,10000,0,368.955164249911,0,0,10000,0,10000,0,10000,"OSMPT001BA2","Y",9,"OSMWB001833","Y",522.852720985124,10000,1015.17832555154,436.695919455475,4555.56112474124,479.432198628418,1860.61528871589,1305.15684101752,9914.00081962238,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44384615384615,0.0684052197802198,0.507692307692308,32.8879120879121,17.8701098901099,12.2091208791209,79.23,79.23,79.23,79.23,79.23,79.23,0,79.23,79.23
"PH063022070","Inday","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E72","Y",0,12.1416400262054,3,0,0,407.123706463986,0,18.8002330785916,1,0,0,1398.27443071238,0,297.070026102898,0,10000,0,10000,0,2543.28095177292,0,1513.73836367896,0,24.7226027692975,1,0,0,443.31462002986,0,4134.44799339348,0,517.134849742261,0,41.6265662469785,"OSMPH001E72","Y",0,10000,0,2298.28411223854,0,38.7956617973312,0,1300.23748686519,0,757.405066040542,0,512.097358451787,"OSMPS001D0B","Y",0,2691.34154425797,0,10000,0,432.453482345507,0,10000,0,1095.58651211301,0,10000,0,205.081274166918,0,0,10000,0,10000,0,10000,"OSMPT001E72","Y",18,"OSMWB001B03","Y",0,10000,261.935898651295,0,5042.76435215534,0,1972.22345537852,546.015983791661,9597.0178922984,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44593406593407,0.068435989010989,0.509230769230769,32.8940934065934,17.8247527472527,12.1776098901099,92.86,92.86,92.86,92.86,92.86,92.86,7.74,92.86,92.86
"PH063022071","Infante","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B9E","Y",0,418.545725280802,0,411.126749858281,0,211.07819872306,0,562.063982444938,2,0,0,2267.23957235564,0,404.659753351738,0,10000,0,10000,0,3151.20378966691,0,2233.40914836946,0,320.952163012298,0,732.032161275409,0,877.726575443121,0,4877.21473607069,0,668.681536874466,0,40.0159400945266,"OSMPH001B9E","Y",0,10000,0,2814.97248548545,0,396.710648837734,0,1309.20524080712,0,1308.29328272964,0,728.446208968305,"OSMPS001DA8","Y",0,3294.7532289363,0,10000,0,654.64125495483,0,10000,0,1066.81778988918,0,10000,0,701.653934490609,0,0,10000,0,10000,0,10000,"OSMPT001B9E","Y",5,"OSMWB00182F","Y",432.375827432172,10000,343.603296299031,277.430717700575,5250.79679384328,597.551143528197,2700.75204038977,1146.97886706903,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44571428571429,0.0684662087912088,0.509862637362637,32.8987087912088,17.7875,12.1515384615385,62.97,62.97,62.97,62.97,62.97,62.97,62.97,62.97,62.97
"PH063022072","Ingore","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E71","Y",0,1945.69619773669,0,1593.90334350571,0,1921.62552571999,0,1192.95234588371,9,0,1,0,0,2105.950054395,0,10000,0,10000,0,1261.69539846086,0,1461.9945861428,0,714.907893501818,0,1681.23315605697,0,1749.50368770201,0,1519.09104975319,0,1510.83076678511,0,1762.48936609536,"OSMPH001E71","Y",0,10000,0,4548.29251330675,0,2766.04657017722,0,2490.13267283618,0,2400.60602855325,0,1251.26487438213,"OSMPS001D0A","Y",0,3090.19120829473,0,10000,0,3937.4231651734,0,10000,0,3548.43344081994,0,10000,0,1421.76818361538,0,0,10000,0,10000,0,10000,"OSMPT001E71","Y",10,"OSMWB001B02","Y",0,10000,0,0,3674.6121868864,0,0,3143.23851979684,4310.70639480532,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44403846153846,0.0684782967032967,0.50793956043956,32.9035164835165,17.7872252747253,12.1508791208791,100,100,100,0,87.85,100,0,100,100
"PH063022073","Jalandoni Estate-Lapuz","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001C1C","Y",0,444.910571553807,0,563.180768112462,0,572.963448030713,0,208.998508540862,0,145.977936985705,0,680.612404205642,0,1316.37431418124,0,10000,0,10000,0,2824.97305989936,1,0,1,0,0,1153.45660503138,0,608.194570352513,0,3597.03378592201,0,15.0710408084997,0,1099.09945784207,"OSMPH001C1C","Y",0,10000,0,3794.68544949407,0,1249.51790440032,0,1785.26393621304,0,892.365243400849,1,0,"OSMPS001D66","Y",0,3203.59445912528,0,10000,0,2505.93512819213,0,10000,0,3162.78062103713,0,10000,0,795.756022748341,0,0,10000,0,10000,0,10000,"OSMPT001C1C","Y",3,"OSMWB0018AD","Y",744.826211426876,10000,177.64635265113,0,3699.2775107153,0,177.044681043463,1961.4825684299,8591.01242483181,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44442307692308,0.0684898351648352,0.506785714285714,32.9059065934066,17.778956043956,12.1463736263736,100,100,100,30.19,100,100,100,100,100
"PH063022074","Jalandoni-Wilson","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D4A","Y",0,205.671735871753,0,38.5989654063407,0,564.250963336944,0,431.319028232613,0,25.9579861536815,0,1972.15615278338,0,116.768306268747,0,10000,0,10000,0,3187.98413936961,0,1675.48689187082,3,0,0,494.641592735933,0,444.331972672229,0,4758.38094214052,0,46.5768487340985,0,448.975626463004,"OSMPH001D4A","Y",0,10000,0,3165.71458777789,0,130.617977046284,0,1901.89334193657,0,659.187188744449,0,49.7824475575992,"OSMPS001BFE","Y",0,3389.09036683795,0,10000,0,1140.99064977464,0,10000,0,1655.63353129954,0,10000,0,503.062658158405,0,0,10000,0,10000,0,10000,"OSMPT001D4A","Y",4,"OSMWB0019DB","Y",622.756068073934,10000,849.598401604243,516.414775721877,4683.56000601085,561.28667615836,2086.05705158873,1294.19636094923,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44565934065934,0.0685153846153846,0.508131868131868,32.9054120879121,17.7345054945055,12.1173076923077,29,29,29,29,29,29,0,29,29
"PH063022075","Delgado-Jalandoni-Bagumbayan","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E83","Y",0,35.2915206992883,0,65.6790605923434,0,499.6936996011,0,363.721117768214,4,0,0,1804.72684430734,0,105.181137280981,0,10000,0,10000,0,3113.36042016529,0,1601.44541877184,0,196.962494731008,0,396.840747712819,0,511.59112734871,0,4616.56098708006,1,0,0,457.790232745164,"OSMPH001E83","Y",0,10000,0,3129.27288232669,0,118.093236008482,0,1922.0735222785,0,637.113391375805,0,161.892330285254,"OSMPS001C77","Y",0,3320.16350975263,0,10000,0,1140.74413196019,0,10000,0,1679.66630593685,0,10000,0,564.850440904931,0,0,10000,0,10000,0,10000,"OSMPT001E83","Y",10,"OSMWB001B14","Y",524.255374240902,10000,849.605409758852,433.19123094007,4751.54338104156,475.361490197871,2031.05203870918,1239.12290967557,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44607142857143,0.068546978021978,0.51032967032967,32.9043406593407,17.7512087912088,12.129478021978,100,100,100,100,100,100,0,100,100
"PH063022076","Javellana","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DEF","Y",0,7.39841382810474,0,20.175700263096,0,207.254320186318,0,877.708315886318,1,0,0,908.92192984358,0,482.156013468815,0,10000,0,10000,0,901.802077557393,0,144.568702655843,0,59.4702910272874,0,1706.70264746279,0,19.5050452539624,0,2128.11486111225,0,1097.93895002145,0,226.143681671085,"OSMPH001DEF","Y",0,10000,0,2241.72828599906,0,1881.08721086704,0,29.0303136959433,0,2285.07521813865,2,0,"OSMPS001BC8","Y",0,1310.46595423576,0,10000,0,2193.81582952078,0,10000,0,1825.08175917923,0,10000,0,934.734328083332,0,0,10000,0,10000,0,10000,"OSMPT001DEF","Y",4,"OSMWB001A80","Y",1314.3230033032,10000,555.354292560501,573.423469396586,6069.66959373245,292.484886780348,1670.60547059751,1094.29343047536,7798.34626577532,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44807692307692,0.0685717032967033,0.51206043956044,32.9054945054945,17.7790659340659,12.1491483516484,100,100,100,100,100,100,100,100,100
"PH063022077","Jereos","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CBA","Y",0,536.004202625547,0,530.011261856133,0,107.307633590345,0,508.094426894918,0,128.380220927157,0,452.247702917259,0,483.540555373048,0,10000,0,10000,0,1107.80554196428,0,545.451286145788,0,172.657428305458,0,1728.36302146177,0,166.6090532741,0,1944.98756786282,0,1464.0494947548,0,192.125624435876,"OSMPH001CBA","Y",0,10000,0,2700.27906833111,0,1972.2872095216,0,558.569736778285,0,2039.35540655791,0,276.575471160887,"OSMPS001EC4","Y",0,1534.09613991479,0,10000,0,2599.35441789388,0,10000,0,2052.68534319546,0,10000,0,420.031787766134,0,0,10000,0,10000,0,10000,"OSMPT001CBA","Y",0,"OSMWB00194B","Y",1095.06196573479,10000,333.931771365041,678.546502858291,5566.27053161022,0,1006.03457603602,1580.48571861373,7389.72646905612,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.44961538461538,0.0685991758241758,0.512142857142857,32.9048351648352,17.8015384615385,12.1643681318681,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46
"PH063022078","Calubihan","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DDA","Y",0,482.135146390499,0,454.826989900015,0,822.874427346056,0,1667.7052022494,0,14.0843322451587,0,1639.00487686224,0,1551.28141850005,0,10000,0,10000,0,557.265989945704,0,455.190164345566,0,179.680392750944,0,468.807206935965,0,85.5862912244474,0,2647.41108170925,0,27.7113000935733,0,1489.00041360928,"OSMPH001DDA","Y",0,10000,0,1041.96681714964,0,956.73196439087,0,672.333188386953,0,3105.49506937854,0,335.133841465718,"OSMPS001BCF","Y",0,454.252584100286,0,10000,0,2214.01780051992,0,10000,0,660.245781164324,0,10000,0,489.853460407826,0,0,10000,0,10000,0,10000,"OSMPT001DDA","Y",1,"OSMWB001A6B","Y",2002.90839395458,10000,1249.6353816409,817.074514122222,7218.27463249387,0,807.277956999912,1249.67448271769,8429.780286543,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45065934065934,0.0686137362637363,0.51228021978022,32.901510989011,17.7775,12.1466208791209,40.34,40.34,40.34,17.68,40.34,40.34,40.34,40.34,40.34
"PH063022079","Kasingkasing","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001D5D","Y",0,1105.51068607855,0,134.388474201225,0,457.234718142625,0,514.895752074882,0,126.237383936972,0,2628.91362167208,0,1193.97246785415,0,10000,0,10000,0,3386.90199438336,0,2367.01760646866,0,167.492856303124,0,944.853437630077,0,131.334646959892,0,5302.08164825588,0,1325.57102062685,0,561.151015310557,"OSMPH001D5D","Y",0,10000,0,2549.76050864836,0,563.762923410152,0,582.096727136746,0,2076.83828613081,0,142.719604032195,"OSMPS001BF7","Y",0,3427.018206806,0,10000,0,609.009261439042,0,10000,0,381.753359948183,0,10000,0,204.549090976683,0,0,10000,0,10000,0,10000,"OSMPT001D5D","Y",0,"OSMWB0019EE","Y",516.343402342961,10000,226.102000183531,110.101353086662,5979.50095029593,600.275643634365,3488.48386376068,1415.25364647594,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45206043956044,0.0686277472527473,0.51260989010989,32.8979120879121,17.7339835164835,12.1148626373626,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.13
"PH063022080","Katilingban","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B90","Y",0,1443.18880950314,0,34.7533940815965,0,826.195564827796,0,169.452972152353,1,0,0,2307.31111032947,0,1607.58006332803,0,10000,0,10000,0,3360.6740264725,0,2309.71358241838,0,82.3002515090813,0,630.991002501556,0,71.0683339282025,0,5361.97975708667,0,1007.84914585956,0,891.43663056245,"OSMPH001B90","Y",0,10000,0,2267.13977198376,0,222.625736607694,0,232.903095256912,0,2513.20412497184,0,15.8415512829923,"OSMPS001DB8","Y",0,3336.29610720694,0,10000,0,803.331426080665,0,10000,0,151.662905342103,0,10000,1,0,0,0,10000,0,10000,0,10000,"OSMPT001B90","Y",9,"OSMWB001821","Y",185.574709874395,10000,185.574709874395,242.567406384612,6458.85868267967,287.991882461749,3314.10015652292,1543.54736389545,10000,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45447802197802,0.0686387362637363,0.513736263736264,32.9003846153846,17.7071978021978,12.0943956043956,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2
"PH063022081","Kauswagan","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B8B","Y",0,14.3636613112258,1,0,0,254.069066246315,0,604.890348426407,1,0,0,1334.90196398492,0,802.610794291353,0,10000,0,10000,0,3407.97528822627,0,1061.36139763741,0,162.807819085677,0,632.211718280199,1,0,0,4638.05847284949,0,52.6887952237204,0,1171.07034484188,"OSMPH001B8B","Y",0,10000,0,3718.05960297294,0,205.703655778246,0,2203.81945289637,0,105.666485349426,1,0,"OSMPS001DCC","Y",0,3680.67431273693,0,10000,0,1831.46995261189,0,10000,0,2392.60785204105,0,10000,0,68.977990169977,0,0,10000,0,10000,0,10000,"OSMPT001B8B","Y",15,"OSMWB00181C","Y",890.1423581423,10000,543.317840078202,386.964149488986,4040.05650588279,453.754715096743,1431.46366211816,1772.36215072983,9807.80956891936,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45467032967033,0.0686565934065934,0.515357142857143,32.9016483516484,17.686978021978,12.0787087912088,95.71,95.71,95.71,95.71,95.71,95.71,0,95.71,95.71
"PH063022084","Our Lady Of Fatima","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001B8A","Y",1,0,1,0,0,270.067016638276,0,939.179535811905,2,0,0,1096.95140857791,0,555.424968398662,0,10000,0,10000,0,411.693675964152,0,211.976619383455,3,0,0,1202.67561207764,1,0,0,1908.16573679221,0,755.308503940716,0,419.336989768923,"OSMPH001B8A","Y",0,10000,0,1973.2881726341,0,1788.95887276998,0,32.2011070868442,0,2349.47703989123,2,0,"OSMPS001DCB","Y",0,789.004887626471,0,10000,0,2219.95567854355,0,10000,0,1298.46539528306,0,10000,0,1112.65816055571,0,0,10000,0,10000,0,10000,"OSMPT001B8A","Y",28,"OSMWB00181B","Y",1380.43575706019,10000,600.854796977373,589.526473655991,6254.98074143542,123.800165467753,1566.06246579006,1116.32260270283,7643.82591982254,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45461538461538,0.0686763736263736,0.515934065934066,32.9020879120879,17.6775274725275,12.0714010989011,100,100,100,100,100,100,74.78,100,100
"PH063022085","Laguda","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001CAC","Y",0,339.412828925141,6,0,0,190.53894521462,0,294.050674487379,0,18.9318408572696,0,373.584618945662,0,462.703340091906,0,10000,0,10000,0,1985.9135054282,0,796.77946503899,1,0,0,755.295238410228,0,14.7865618135444,0,3159.37113944211,0,524.00765859898,0,348.098928748524,"OSMPH001CAC","Y",0,10000,0,2929.36056495316,0,1084.70112554537,0,878.244738986436,0,998.781029017066,1,0,"OSMPS001EB6","Y",0,2334.97619583072,0,10000,0,1969.31189285495,0,10000,0,2635.3596930447,0,10000,0,537.274458542456,0,0,10000,0,10000,0,10000,"OSMPT001CAC","Y",18,"OSMWB00193D","Y",143.238393467605,10000,438.316807763019,0,4808.14139587156,0,1134.86955615271,1186.0231647217,8563.30482460798,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45486263736264,0.0686978021978022,0.516126373626374,32.9001098901099,17.6818681318681,12.073956043956,100,100,100,100,100,100,100,100,100
"PH063022086","Lanit","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DF6","Y",0,3829.66942100098,0,1444.25142889184,0,1559.75710269452,0,3112.48822387781,12,0,0,910.958809694192,0,5224.27847397011,0,10000,0,10000,0,2875.58195035611,0,1077.33734345817,7,0,0,1811.18702729219,0,858.726342000371,0,2649.09678068884,0,898.515337223258,0,4948.38729883894,"OSMPH001DF6","Y",0,10000,0,5198.29770691142,0,3270.35728671355,0,1080.60104883127,0,7064.91886555327,0,794.654409791923,"OSMPS001BB3","Y",0,3980.58293752288,0,10000,0,6801.2350248669,0,10000,0,3853.98408345079,0,10000,0,3538.71294868286,0,0,10000,0,10000,0,10000,"OSMPT001DF6","Y",21,"OSMWB001A87","Y",2122.64909131948,7230.25804851933,0,511.838318798818,10000,544.238124804856,0,0,3560.4952305058,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45604395604396,0.0692178571428571,0.511923076923077,32.8978296703297,17.6754945054945,12.068956043956,81.08,100,100,2.46,100,100,0,0,100
"PH063022087","Lapuz Norte","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001DF4","Y",0,792.859362074006,0,903.211412046442,0,950.513746409039,0,490.31911385829,0,102.763579957707,0,134.613080946493,0,1798.35294389751,0,10000,0,10000,0,3273.97933613429,0,218.173108136283,0,219.323160012186,0,1183.49534734755,0,177.480644291181,0,3824.48031139053,0,249.745583049116,0,1562.68117775013,"OSMPH001DF4","Y",0,10000,0,4302.17412711734,0,1404.41963979167,0,2278.26610067385,0,1049.35375187831,0,180.036264309947,"OSMPS001BB1","Y",0,3667.19580848551,0,10000,0,2948.77708010771,0,10000,0,3595.37380005759,0,10000,0,855.956142149972,0,0,10000,0,10000,0,10000,"OSMPT001DF4","Y",1,"OSMWB001A85","Y",1245.2823662643,10000,1.52844740514186,0,2516.16047365291,0,0,2465.45279716869,8444.86979954828,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.45645604395604,0.0686983516483517,0.515769230769231,32.8948076923077,17.6545604395604,12.0533791208791,100,100,100,0,100,100,32.42,100,100
"PH063022088","Lapuz Sur","Iloilo City","Iloilo","Region VI","2022",2022-01-01,"OSMPA001E81","Y",0,129.387795702345,0,179.332849123595,0,215.693398066916,0,305.106389796071,1,0,0,533.204133872409,0,1021.88004894908,0,10000,0,10000,0,2545.46507200544,0,293.150381238705,0,140.203743546194,0,830.758355472004,0,263.191064822366,0,3449.24599975027,1,0,0,722.784716370819,"OSMPH001E81","Y",0,10000,0,3419.22420023306,0,1019.87912211993,0,1439.07716843456,0,551.6983785896,0,313.35285927331,"OSMPS001C75","Y",0,2907.04409510064,0,10000,0,2178.54603034233,0,10000,0,2842.22850344363,0,10000,0,609.247713491779,0,0,10000,0,10000,0,10000,"OSMPT001E81","Y",4,"OSMWB001B12","Y",372.441055540862,10000,446.702339879397,0,4188.96487399411,0,746.266680749066,1583.92206080327,8594.73724431595,27.258904109589,24.8885753424658,30.1217534246575,30.5770410958904,1.4560989010989,0.0687197802197802,0.517664835164835,32.8920879120879,17.6467032967033,12.0454395604396,100,100,100,100,100,100,100,100,100
